iter,t-statistic,pvalue,pcutoff
8387,3.395965135,0.000737,no
8388,2.15506744,0.031626,no
8389,3.323481836,0.000953,no
8390,4.161916498,3.70E-05,no
8391,2.191807712,0.028847,no
8392,4.0011113,7.20E-05,no
8393,2.641991056,0.008496,no
8394,4.312760318,1.90E-05,no
8395,2.77610145,0.005705,no
8396,1.682504879,0.093085,yes
8397,2.385769924,0.017409,no
8398,3.301600193,0.001029,no
8399,4.590644383,6.00E-06,no
8400,3.039848989,0.002489,no
8401,1.752183239,0.080346,yes
8402,3.734803099,0.000209,no
8403,3.729153375,0.000214,no
8404,3.776253349,0.000178,no
8405,4.698058742,3.00E-06,no
8406,2.101855962,0.036058,no
8407,4.306586449,2.00E-05,no
8408,3.650036159,0.000289,no
8409,3.412126558,0.000696,no
8410,3.89610156,0.000111,no
8411,1.903652486,0.05752,yes
8412,3.494737866,0.000516,no
8413,2.061515778,0.039762,no
8414,3.262830483,0.001177,no
8415,2.552608994,0.010983,no
8416,3.189889427,0.001511,no
8417,2.790637825,0.005458,no
8418,2.953029824,0.003292,no
8419,4.082581631,5.20E-05,no
8420,1.265562832,0.20625,yes
8421,3.416939381,0.000684,no
8422,1.622846901,0.105243,yes
8423,4.504156479,8.00E-06,no
8424,0.583870369,0.559567,yes
8425,3.547980772,0.000424,no
8426,3.791401088,0.000168,no
8427,1.745267462,0.081543,yes
8428,3.902951066,0.000108,no
8429,2.778244045,0.005668,no
8430,2.49826394,0.012795,no
8431,3.86383333,0.000126,no
8432,2.726829936,0.006616,no
8433,3.9606783,8.50E-05,no
8434,3.448382712,0.000611,no
8435,3.583889356,0.000371,no
8436,1.671236253,0.095291,yes
8437,4.384881454,1.40E-05,no
8438,3.483633882,0.000537,no
8439,3.747070758,0.000199,no
8440,3.652718904,0.000286,no
8441,3.429292253,0.000654,no
8442,2.72735675,0.006605,no
8443,2.610933113,0.009296,no
8444,1.591424006,0.112136,yes
8445,4.254123741,2.50E-05,no
8446,4.475786071,9.00E-06,no
8447,2.797588921,0.005344,no
8448,2.548402538,0.011115,no
8449,1.552195606,0.121238,yes
8450,3.801052423,0.000162,no
8451,4.027299845,6.50E-05,no
8452,2.571594517,0.010406,no
8453,3.822537446,0.000148,no
8454,4.239964167,2.70E-05,no
8455,3.990383653,7.60E-05,no
8456,2.16382043,0.030944,no
8457,4.566968801,6.00E-06,no
8458,3.260464959,0.001187,no
8459,4.443888242,1.10E-05,no
8460,2.125875406,0.033995,no
8461,4.217007688,2.90E-05,no
8462,4.349398044,1.70E-05,no
8463,3.418365227,0.000681,no
8464,4.283883934,2.20E-05,no
8465,2.343859691,0.01947,no
8466,3.288595905,0.001077,no
8467,2.842039024,0.004663,no
8468,4.424523951,1.20E-05,no
8469,2.90284262,0.003859,no
8470,3.598204834,0.000352,no
8471,4.105147944,4.70E-05,no
8472,4.534092122,7.00E-06,no
8473,1.962484346,0.050252,yes
8474,2.975348299,0.003066,no
8475,4.781709506,2.00E-06,no
8476,1.761724698,0.078717,yes
8477,4.246647838,2.60E-05,no
8478,2.431799266,0.015369,no
8479,3.020033849,0.002655,no
8480,3.734273627,0.00021,no
8481,4.246349055,2.60E-05,no
8482,5.3138279,0,no
8483,3.613516385,0.000332,no
8484,4.360915263,1.60E-05,no
8485,3.486077497,0.000533,no
8486,4.189739867,3.30E-05,no
8487,3.290973319,0.001068,no
8488,3.371561626,0.000804,no
8489,3.213144267,0.001396,no
8490,1.462908937,0.144111,yes
8491,3.344247244,0.000886,no
8492,3.625036179,0.000318,no
8493,3.152119376,0.001717,no
8494,4.232214501,2.70E-05,no
8495,3.775941625,0.000178,no
8496,3.1280608,0.001861,no
8497,3.893792663,0.000112,no
8498,2.943271643,0.003396,no
8499,3.657148481,0.000282,no
8500,2.62400018,0.008952,no
8501,3.545639789,0.000428,no
8502,3.742648666,0.000203,no
8503,4.56731135,6.00E-06,no
8504,2.308452732,0.021375,no
8505,4.180030218,3.40E-05,no
8506,4.317523906,1.90E-05,no
8507,1.883084637,0.06026,yes
8508,1.425126597,0.154735,yes
8509,3.321537659,0.00096,no
8510,1.13085208,0.258651,yes
8511,4.448758682,1.10E-05,no
8512,4.644442769,4.00E-06,no
8513,3.277725145,0.001118,no
8514,4.360225875,1.60E-05,no
8515,4.058629893,5.70E-05,no
8516,2.167900933,0.03063,no
8517,3.238695755,0.001279,no
8518,3.50485475,0.000497,no
8519,2.663117527,0.007988,no
8520,2.263410509,0.024032,no
8521,2.898578563,0.003911,no
8522,1.82022329,0.069313,yes
8523,2.051566047,0.040724,no
8524,3.748704695,0.000198,no
8525,3.524194002,0.000463,no
8526,3.177290124,0.001577,no
8527,3.61006048,0.000336,no
8528,4.164609501,3.70E-05,no
8529,3.444618438,0.000619,no
8530,3.90653856,0.000106,no
8531,3.290637682,0.001069,no
8532,1.36455341,0.172998,yes
8533,1.463229062,0.144023,yes
8534,4.483360217,9.00E-06,no
8535,3.662774723,0.000276,no
8536,2.944496077,0.003383,no
8537,1.895033483,0.058655,yes
8538,2.679251374,0.007618,no
8539,1.365747196,0.172623,yes
8540,5.40126849,0,no
8541,3.344458268,0.000885,no
8542,4.383241482,1.40E-05,no
8543,3.998928236,7.30E-05,no
8544,4.731986476,3.00E-06,no
8545,3.997930444,7.30E-05,no
8546,1.338659189,0.18128,yes
8547,3.147586065,0.001743,no
8548,3.361243909,0.000834,no
8549,1.684811404,0.092639,yes
8550,5.506129992,0,no
8551,4.799793751,2.00E-06,no
8552,3.828807144,0.000145,no
8553,1.526524039,0.127502,yes
8554,4.729526599,3.00E-06,no
8555,3.75267594,0.000195,no
8556,4.093143267,4.90E-05,no
8557,4.535927513,7.00E-06,no
8558,3.483766998,0.000537,no
8559,3.834502476,0.000142,no
8560,2.389103375,0.017253,no
8561,4.69348074,3.00E-06,no
8562,3.076246558,0.002209,no
8563,1.201722057,0.230031,yes
8564,2.743262951,0.006298,no
8565,2.503711437,0.012602,no
8566,3.251854417,0.001223,no
8567,3.585541414,0.000369,no
8568,1.408851107,0.159491,yes
8569,4.868681236,2.00E-06,no
8570,2.95309038,0.003292,no
8571,3.119752355,0.001913,no
8572,4.528707129,7.00E-06,no
8573,1.020399741,0.308025,yes
8574,5.248145138,0,no
8575,1.703013575,0.089177,yes
8576,1.66411827,0.096705,yes
8577,2.112888847,0.035097,no
8578,4.472466726,1.00E-05,no
8579,4.197369038,3.20E-05,no
8580,3.031199631,0.00256,no
8581,3.868529338,0.000124,no
8582,3.071408554,0.002245,no
8583,2.95566027,0.003265,no
8584,1.560230943,0.119328,yes
8585,4.619794416,5.00E-06,no
8586,2.820973258,0.004975,no
8587,1.980042552,0.048238,no
8588,4.077675248,5.30E-05,no
8589,2.127169934,0.033887,no
8590,2.800216764,0.005301,no
8591,4.238506465,2.70E-05,no
8592,1.871502566,0.06185,yes
8593,3.8404083,0.000138,no
8594,4.483211662,9.00E-06,no
8595,2.220412399,0.026831,no
8596,3.919780958,0.000101,no
8597,4.626648084,5.00E-06,no
8598,3.170233918,0.001615,no
8599,3.862855196,0.000127,no
8600,3.825107511,0.000147,no
8601,4.201238774,3.10E-05,no
8602,4.143358188,4.00E-05,no
8603,4.969105186,1.00E-06,no
8604,1.937060898,0.053292,yes
8605,4.884390399,1.00E-06,no
8606,2.789675173,0.005474,no
8607,2.915651646,0.003706,no
8608,2.988741836,0.002937,no
8609,3.787727528,0.00017,no
8610,4.866613029,2.00E-06,no
8611,1.744523897,0.081673,yes
8612,4.23284864,2.70E-05,no
8613,1.094897222,0.274081,yes
8614,1.691668747,0.091322,yes
8615,3.97332513,8.10E-05,no
8616,4.80099136,2.00E-06,no
8617,1.314795794,0.189172,yes
8618,4.709939765,3.00E-06,no
8619,3.74600082,0.0002,no
8620,4.102369047,4.80E-05,no
8621,2.278703731,0.023099,no
8622,1.945186648,0.052304,yes
8623,5.265904758,0,no
8624,2.561230716,0.010718,no
8625,2.942014346,0.00341,no
8626,5.138489436,0,no
8627,2.741318833,0.006335,no
8628,2.624218909,0.008946,no
8629,3.078046774,0.002196,no
8630,2.148982343,0.032108,no
8631,1.174021233,0.240937,yes
8632,4.978929201,1.00E-06,no
8633,1.578147138,0.115154,yes
8634,3.101807659,0.00203,no
8635,3.431776425,0.000649,no
8636,1.91459201,0.056106,yes
8637,2.26861403,0.023711,no
8638,3.750714696,0.000197,no
8639,4.004844119,7.10E-05,no
8640,5.019443254,1.00E-06,no
8641,3.281649417,0.001103,no
8642,2.51228455,0.012304,no
8643,4.826383128,2.00E-06,no
8644,3.473874521,0.000557,no
8645,3.537515899,0.000441,no
8646,2.821888962,0.004961,no
8647,4.011129293,7.00E-05,no
8648,1.15826858,0.247299,yes
8649,3.881020457,0.000118,no
8650,2.541121835,0.011346,no
8651,2.824970727,0.004914,no
8652,3.934712573,9.50E-05,no
8653,2.486613124,0.013217,no
8654,4.147322337,3.90E-05,no
8655,3.52315391,0.000465,no
8656,4.1167094,4.50E-05,no
8657,4.635390206,5.00E-06,no
8658,3.531167696,0.000451,no
8659,3.520828637,0.000469,no
8660,4.208756183,3.00E-05,no
8661,3.604599957,0.000343,no
8662,4.95436008,1.00E-06,no
8663,3.463385372,0.000578,no
8664,3.622631422,0.000321,no
8665,2.324126641,0.020512,no
8666,2.618630582,0.009092,no
8667,2.526211534,0.011833,no
8668,1.768221844,0.077624,yes
8669,5.231872178,0,no
8670,3.893082692,0.000112,no
8671,3.07181912,0.002242,no
8672,5.054341853,1.00E-06,no
8673,4.100152472,4.80E-05,no
8674,4.677004682,4.00E-06,no
8675,3.160157241,0.001671,no
8676,3.423504294,0.000668,no
8677,1.065601861,0.28711,yes
8678,2.10759769,0.035555,no
8679,4.536950699,7.00E-06,no
8680,1.821499097,0.069119,yes
8681,1.577996412,0.115189,yes
8682,4.496025426,9.00E-06,no
8683,5.152141299,0,no
8684,4.681502592,4.00E-06,no
8685,2.80721299,0.005189,no
8686,4.949895519,1.00E-06,no
8687,3.266572981,0.001162,no
8688,3.870172123,0.000123,no
8689,3.820044544,0.00015,no
8690,2.498612275,0.012783,no
8691,3.280572115,0.001107,no
8692,3.652497072,0.000287,no
8693,3.460886012,0.000584,no
8694,3.309144034,0.001002,no
8695,2.805153489,0.005222,no
8696,3.660041801,0.000279,no
8697,3.496497692,0.000513,no
8698,1.540999166,0.12394,yes
8699,3.68685824,0.000251,no
8700,3.201678943,0.001452,no
8701,4.122373131,4.40E-05,no
8702,3.7017306,0.000238,no
8703,3.89107863,0.000113,no
8704,3.189221516,0.001515,no
8705,4.091546369,5.00E-05,no
8706,2.643080434,0.008469,no
8707,2.444325164,0.014851,no
8708,2.770383567,0.005804,no
8709,3.649039212,0.00029,no
8710,6.37286565,0,no
8711,3.54194397,0.000434,no
8712,3.702658195,0.000237,no
8713,4.206586784,3.10E-05,no
8714,3.384902033,0.000767,no
8715,4.601219968,5.00E-06,no
8716,2.792099855,0.005434,no
8717,3.308669525,0.001004,no
8718,3.687942457,0.00025,no
8719,4.583707254,6.00E-06,no
8720,3.815489833,0.000153,no
8721,3.829827342,0.000144,no
8722,4.867037215,2.00E-06,no
8723,2.834298904,0.004775,no
8724,4.217226762,2.90E-05,no
8725,3.377812256,0.000787,no
8726,4.217821966,2.90E-05,no
8727,0.807458549,0.41978,yes
8728,3.993153505,7.50E-05,no
8729,3.62236129,0.000321,no
8730,3.270490063,0.001146,no
8731,3.225280555,0.00134,no
8732,4.4907647,9.00E-06,no
8733,4.404257435,1.30E-05,no
8734,3.312372799,0.000991,no
8735,4.992801151,1.00E-06,no
8736,3.719842705,0.000222,no
8737,4.163984609,3.70E-05,no
8738,3.503170552,0.0005,no
8739,3.337432226,0.000908,no
8740,3.062737571,0.00231,no
8741,2.720360004,0.006745,no
8742,1.601511242,0.109885,yes
8743,1.703700351,0.089049,yes
8744,4.171168647,3.60E-05,no
8745,2.183286632,0.029472,no
8746,5.567852831,0,no
8747,4.489222056,9.00E-06,no
8748,2.200392021,0.028228,no
8749,3.234938146,0.001296,no
8750,4.680867295,4.00E-06,no
8751,2.626958654,0.008875,no
8752,2.071946154,0.038774,no
8753,2.208293523,0.02767,no
8754,4.362329996,1.60E-05,no
8755,4.709685599,3.00E-06,no
8756,3.658736543,0.00028,no
8757,3.020008997,0.002655,no
8758,2.946443097,0.003362,no
8759,3.608569512,0.000338,no
8760,3.647627097,0.000292,no
8761,2.329799262,0.020208,no
8762,1.651789927,0.099195,yes
8763,3.021349846,0.002643,no
8764,3.294637219,0.001054,no
8765,1.859295608,0.063563,yes
8766,5.489784372,0,no
8767,5.681522006,0,no
8768,3.866832106,0.000125,no
8769,3.115673533,0.001939,no
8770,3.8478212,0.000134,no
8771,3.083083704,0.00216,no
8772,5.181699158,0,no
8773,1.273847935,0.2033,yes
8774,1.611985331,0.107586,yes
8775,3.043753383,0.002458,no
8776,2.372625499,0.018034,no
8777,2.908163874,0.003795,no
8778,3.047598233,0.002427,no
8779,3.481671857,0.000541,no
8780,3.556545906,0.000411,no
8781,1.499814222,0.134284,yes
8782,3.747760255,0.000199,no
8783,4.87190119,1.00E-06,no
8784,3.690335728,0.000248,no
8785,1.468617929,0.142555,yes
8786,3.51734162,0.000475,no
8787,2.13145316,0.033531,no
8788,3.371535711,0.000804,no
8789,2.9584817,0.003236,no
8790,2.939046294,0.003442,no
8791,3.746312772,0.0002,no
8792,3.576636027,0.000381,no
8793,2.374922993,0.017923,no
8794,3.975987923,8.00E-05,no
8795,2.465305523,0.014019,no
8796,1.650132225,0.099534,yes
8797,3.610785948,0.000336,no
8798,6.227967668,0,no
8799,3.663927755,0.000274,no
8800,3.913787846,0.000103,no
8801,2.520508566,0.012024,no
8802,6.323884588,0,no
8803,3.7306495,0.000213,no
8804,3.780540807,0.000175,no
8805,3.142341396,0.001774,no
8806,3.166407791,0.001636,no
8807,3.968556888,8.30E-05,no
8808,3.248850515,0.001235,no
8809,1.942876565,0.052583,yes
8810,2.840622515,0.004683,no
8811,4.579667249,6.00E-06,no
8812,3.57160127,0.000389,no
8813,3.941676882,9.20E-05,no
8814,1.411148916,0.158813,yes
8815,4.261462277,2.40E-05,no
8816,3.581033692,0.000375,no
8817,4.237978764,2.70E-05,no
8818,3.265291185,0.001167,no
8819,2.286693952,0.022624,no
8820,2.192536341,0.028794,no
8821,3.157654267,0.001685,no
8822,3.95615816,8.70E-05,no
8823,4.036907765,6.30E-05,no
8824,3.242241914,0.001264,no
8825,5.209052438,0,no
8826,0.955015886,0.340024,yes
8827,3.747149301,0.000199,no
8828,1.694701923,0.090745,yes
8829,3.231471309,0.001311,no
8830,3.599438642,0.00035,no
8831,1.290406005,0.197497,yes
8832,2.789656055,0.005475,no
8833,2.562654522,0.010675,no
8834,3.926678197,9.80E-05,no
8835,3.104432309,0.002013,no
8836,4.297671231,2.10E-05,no
8837,3.582010684,0.000374,no
8838,4.349322095,1.70E-05,no
8839,3.754417742,0.000194,no
8840,4.26103675,2.40E-05,no
8841,4.123404224,4.40E-05,no
8842,3.554679001,0.000414,no
8843,3.861084226,0.000127,no
8844,1.25272143,0.210883,yes
8845,4.274902492,2.30E-05,no
8846,1.094551987,0.274232,yes
8847,3.586476375,0.000368,no
8848,5.214417644,0,no
8849,4.161244269,3.70E-05,no
8850,4.17082096,3.60E-05,no
8851,2.876049313,0.004196,no
8852,4.914164282,1.00E-06,no
8853,3.644792234,0.000295,no
8854,4.033354995,6.30E-05,no
8855,2.592886951,0.009792,no
8856,4.662890813,4.00E-06,no
8857,4.297567581,2.10E-05,no
8858,3.486343378,0.000532,no
8859,4.361800301,1.60E-05,no
8860,1.586249093,0.113305,yes
8861,3.255501178,0.001207,no
8862,5.386567483,0,no
8863,3.402716434,0.00072,no
8864,4.321748993,1.90E-05,no
8865,5.253805434,0,no
8866,3.952423251,8.80E-05,no
8867,3.825114284,0.000147,no
8868,2.37376777,0.017978,no
8869,3.267871856,0.001157,no
8870,0.968775687,0.333118,yes
8871,4.074588175,5.30E-05,no
8872,4.873410437,1.00E-06,no
8873,4.419314934,1.20E-05,no
8874,3.096548833,0.002066,no
8875,4.186670461,3.30E-05,no
8876,5.104563304,0,no
8877,3.645024924,0.000295,no
8878,1.884524136,0.060065,yes
8879,3.624826425,0.000318,no
8880,2.241088171,0.025452,no
8881,3.937158089,9.40E-05,no
8882,3.277665518,0.001118,no
8883,3.897389592,0.00011,no
8884,0.956158883,0.339447,yes
8885,3.816075195,0.000152,no
8886,2.814086144,0.005081,no
8887,3.102796868,0.002024,no
8888,4.08691913,5.10E-05,no
8889,3.840583784,0.000138,no
8890,1.85458007,0.064235,yes
8891,0.703480396,0.482079,yes
8892,2.551725097,0.011011,no
8893,1.481551535,0.13908,yes
8894,4.638943534,4.00E-06,no
8895,3.848207298,0.000134,no
8896,3.49971762,0.000507,no
8897,3.337802952,0.000906,no
8898,3.444226578,0.00062,no
8899,2.471811514,0.01377,no
8900,2.906818741,0.003811,no
8901,3.1731385,0.001599,no
8902,3.572710493,0.000387,no
8903,2.016058119,0.04432,no
8904,1.694780189,0.09073,yes
8905,3.503830271,0.000499,no
8906,4.346276159,1.70E-05,no
8907,2.562588914,0.010677,no
8908,2.967512238,0.003144,no
8909,3.779919789,0.000176,no
8910,4.50301151,8.00E-06,no
8911,1.569454339,0.117165,yes
8912,4.056262904,5.80E-05,no
8913,3.764138159,0.000187,no
8914,1.085943791,0.278019,yes
8915,4.383793889,1.40E-05,no
8916,1.273692268,0.203355,yes
8917,2.305306207,0.021552,no
8918,4.683569682,4.00E-06,no
8919,2.729828672,0.006557,no
8920,2.51832807,0.012098,no
8921,1.445137953,0.149036,yes
8922,4.444520534,1.10E-05,no
8923,3.678152098,0.00026,no
8924,4.107679182,4.70E-05,no
8925,2.960448552,0.003215,no
8926,3.698481521,0.000241,no
8927,2.28174803,0.022917,no
8928,1.339104828,0.181135,yes
8929,3.252766812,0.001219,no
8930,4.297770847,2.10E-05,no
8931,3.406404448,0.00071,no
8932,3.148626952,0.001737,no
8933,1.441957658,0.149931,yes
8934,4.841497653,2.00E-06,no
8935,5.023308794,1.00E-06,no
8936,2.901969007,0.003869,no
8937,2.976299221,0.003057,no
8938,1.649724947,0.099617,yes
8939,3.492595458,0.00052,no
8940,3.845863863,0.000135,no
8941,3.661944162,0.000277,no
8942,3.785049012,0.000172,no
8943,3.581156877,0.000375,no
8944,3.390510199,0.000752,no
8945,3.446966802,0.000614,no
8946,2.333324992,0.02002,no
8947,3.476126028,0.000552,no
8948,3.682771621,0.000255,no
8949,5.410921702,0,no
8950,3.630966811,0.000311,no
8951,2.965444084,0.003165,no
8952,4.544344757,7.00E-06,no
8953,3.421792727,0.000672,no
8954,3.632002911,0.00031,no
8955,3.141316781,0.00178,no
8956,2.415675626,0.016058,no
8957,4.685458535,4.00E-06,no
8958,3.691155336,0.000247,no
8959,3.678328336,0.00026,no
8960,1.34724752,0.178501,yes
8961,4.484442546,9.00E-06,no
8962,2.130225764,0.033633,no
8963,3.208089779,0.001421,no
8964,5.14212402,0,no
8965,4.093209272,4.90E-05,no
8966,4.474183255,9.00E-06,no
8967,3.42512878,0.000664,no
8968,4.096960457,4.90E-05,no
8969,3.549205338,0.000422,no
8970,2.837305804,0.004731,no
8971,1.352437734,0.176837,yes
8972,4.015187128,6.80E-05,no
8973,3.882294372,0.000117,no
8974,2.633983206,0.008696,no
8975,2.265227973,0.023919,no
8976,2.538431291,0.011433,no
8977,3.705640805,0.000234,no
8978,5.287902154,0,no
8979,2.902204457,0.003866,no
8980,3.062509551,0.002311,no
8981,2.07511405,0.038479,no
8982,3.77819776,0.000177,no
8983,5.169718435,0,no
8984,4.387571121,1.40E-05,no
8985,3.324590351,0.000949,no
8986,2.0149508,0.044436,no
8987,3.020327466,0.002652,no
8988,2.183626867,0.029446,no
8989,3.297101582,0.001045,no
8990,2.76937733,0.005822,no
8991,3.762417641,0.000188,no
8992,4.145854971,4.00E-05,no
8993,2.239582363,0.02555,no
8994,2.225390379,0.026493,no
8995,4.357694557,1.60E-05,no
8996,4.338332469,1.70E-05,no
8997,2.217703126,0.027017,no
8998,2.590379756,0.009862,no
8999,3.77209366,0.000181,no
9000,3.966922416,8.30E-05,no
9001,3.315436983,0.00098,no
9002,2.834932065,0.004766,no
9003,4.81005141,2.00E-06,no
9004,3.973608532,8.10E-05,no
9005,4.077966951,5.30E-05,no
9006,3.714180992,0.000226,no
9007,4.009326888,7.00E-05,no
9008,3.613790217,0.000332,no
9009,3.713093568,0.000227,no
9010,1.997182409,0.046338,no
9011,4.815660553,2.00E-06,no
9012,1.916198173,0.055901,yes
9013,3.789051159,0.000169,no
9014,4.07092559,5.40E-05,no
9015,4.128990005,4.30E-05,no
9016,1.484022273,0.138423,yes
9017,3.479513772,0.000546,no
9018,3.179396136,0.001566,no
9019,4.667349682,4.00E-06,no
9020,2.564707804,0.010612,no
9021,4.630297965,5.00E-06,no
9022,2.575522739,0.01029,no
9023,3.863538857,0.000126,no
9024,5.406191797,0,no
9025,4.825282423,2.00E-06,no
9026,3.597520913,0.000353,no
9027,2.00592866,0.045394,no
9028,4.513222537,8.00E-06,no
9029,2.911625637,0.003754,no
9030,4.800312199,2.00E-06,no
9031,3.927191832,9.80E-05,no
9032,3.100577363,0.002039,no
9033,4.921452022,1.00E-06,no
9034,3.540621007,0.000436,no
9035,3.506786164,0.000494,no
9036,3.749005228,0.000198,no
9037,1.001187488,0.317213,yes
9038,2.693629025,0.007302,no
9039,3.583765267,0.000371,no
9040,3.649797489,0.00029,no
9041,3.332426556,0.000924,no
9042,2.982568307,0.002996,no
9043,3.445580846,0.000617,no
9044,1.723943748,0.085326,yes
9045,4.479954461,9.00E-06,no
9046,3.190577275,0.001508,no
9047,3.731054311,0.000212,no
9048,4.435096452,1.10E-05,no
9049,2.098531525,0.036351,no
9050,3.603180185,0.000345,no
9051,2.617854418,0.009112,no
9052,3.121061291,0.001905,no
9053,4.501964175,8.00E-06,no
9054,3.809861986,0.000156,no
9055,3.119648048,0.001914,no
9056,2.557425146,0.010834,no
9057,5.549637842,0,no
9058,4.428505555,1.20E-05,no
9059,4.176330552,3.50E-05,no
9060,2.491793783,0.013028,no
9061,2.44887414,0.014667,no
